,id,tweet_text,tweet_label,claim,tweet_date,num_hashtags,hashtag_text,has_link,polarity,subjective,pos_words,neg_words,misinfo_words,debunk_words,misinfo_hashtags,debunk_hashtags,hyperpartisan,followers,verified
378,1305711311976673280,"@abcnews Where did the virus come from? Gradually, people will know the answer.
The first set of evidence:… https://t.co/XBpCu9jQ8I", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
379,1305632016369557504,"No matter how many websites the CCP hacks, the truth will never be disappeared.
This is the first step, gradually w… https://t.co/He6kSGZgzU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
380,1305711577170022402,Anjay This is the cooking oil that #China is currently using for their restaurant kitchens. And most delicious #MadeInChina foods are made with this oil. Enjoy your trip to #China. #CCPVirus #ChinaVirus https://t.co/ANhdHBvLM7, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
381,1305209032970588160,This is the cooking oil that #China is currently using for their restaurant kitchens. And most delicious… https://t.co/L3v3RMa6W7, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
382,1305711917005037569,This needs to go nation wide. “You can’t order the entire population of Pennsylvania to stay at home.” A federal judge struck down Gov. Tom Wolf’s #CCPVirus restrictions that required people to #StayHome and ordered “non-life-sustaining” businesses to #Shutdown. https://t.co/dMZ26zjArb, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
383,1305705398121443333,"“You can’t order the entire population of Pennsylvania to stay at home.”

A federal judge struck down Gov. Tom Wolf… https://t.co/AZiVTSCiOt", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
384,1305711991055581184,And truth begins to unfold @WHO #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
385,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
386,1305712095594381312,"@theage @HiddenGems13 @DanielAndrewsMP Where did the virus come from? Gradually, people will know the answer.
The f… https://t.co/YLTtbFrg0L", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
387,1305632016369557504,"No matter how many websites the CCP hacks, the truth will never be disappeared.
This is the first step, gradually w… https://t.co/He6kSGZgzU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
388,1305712337714700289,"Good news: Google search 🄸🅂🄷🄾🄿🅉🄾🄽🄴, you can get high-quality masks, which can be delivered to you for immediate use… https://t.co/nKrOJNVFvL", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
389,1305110757730856964,"Run Forrest Run!
What you can't see are the herding dogs that are corraling the Blind Sheeple 
50 person capacity l… https://t.co/nKgX9M8AS1", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
390,1305712447844749312,"YES! Judge says the Constitution CANNOT accept the concept of a ""new normal."" “You can’t order the entire population of Pennsylvania to stay at home.” A federal judge struck down Gov. Tom Wolf’s #CCPVirus restrictions that required people to #StayHome and ordered “non-life-sustaining” businesses to #Shutdown. https://t.co/dMZ26zjArb", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
391,1305705398121443333,"“You can’t order the entire population of Pennsylvania to stay at home.”

A federal judge struck down Gov. Tom Wolf… https://t.co/AZiVTSCiOt", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
392,1305712598730465283,Raise your hand if you’re either dumb enough or terrible enough with the plentiful money you somehow make to own a… https://t.co/Iop2gDgBEH, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
393,1305553804629364737,"Great to see 5G small cell deployment upgrades going on today in downtown Sioux Falls, SD! In living color!… https://t.co/mexGGiLXrm", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
394,1305713281890484225,@ricardopuentes @MJC66726415 @Breaking911 Nah. He is right. One of the biggest hoaxes of all time. https://t.co/PNGfF5Shuz @drsimonegold Good. Keep speaking out about this hoax. Let the people know #covid19 tests were traded back in 2017 for this #plandemic. https://t.co/tJxRwvslaH, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
395,1305621567435616257,@drsimonegold Good. Keep speaking out about this hoax. Let the people know #covid19 tests were traded back in 2017… https://t.co/FzADVtMjPf, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
396,1305713310520799233,"This graphic is brilliant. @globalnews We have never lockdown before, nor have we tested for any virus as such. We cannot keep destroying the economy over a case. Where they admit the tests are not reliable.#scamdemic https://t.co/BBPEPtQhFC", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
397,1305620802461630465,"@globalnews We have never lockdown before, nor have we tested for any virus as such. We cannot keep destroying the… https://t.co/nQvrBGzINW", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
398,1305713372361445378,"Internet Providers' regional monopolies  (AT&amp;T, Verizon, CenturyLink, Spectrum) are the reason school children in M… https://t.co/S8Ne1ySWTk", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
399,1305387350869127168,ATT's Stankey Broadband Game Plan @arstechnica @digCLT #5G #FIBEROPTIC #INTERNET #netneutrality #California… https://t.co/d3uUeTtH75, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
400,1305713552511184897,An investigation should start with the #antivaxx #antimask #COVIDIOT New York groups on FACEBOOK @ProVaxx2… https://t.co/vHJy4zR0Ck, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
401,1305694556449574912,#antivaxx #COVIDIOTS on Long Island posting  door-to-door #misinformation about COVID VACCINE TRIALS as “official”… https://t.co/p73jCXClHF, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
402,1305713933915840512,I wouldn’t put anything past China! #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
403,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
404,1305714107857793025,"Variations of #ArtificialIntelligence

#future #innovative #BigData #DataScience #DataScientists… https://t.co/yOR5bdgXIu", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
405,1305318347001794562,"Variations of #ArtificialIntelligence @AISOMA_AG via @enricomolinari 

@vg_fco @rajat_shrimal @Lago72 @ingliguori… https://t.co/bEH0GAJkaQ", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
406,1305714156243283968,So why shudn WHO also be tried for this crime against humanity. They have to be made accountable #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this https://t.co/pDFODK46MC, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
407,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
408,1305714336141209606,"We are watching your reporting since this started, we already knew this was #MadeInChina @palkisu believe me china… https://t.co/dPibV60Uwx", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
409,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
410,1305714497462493184,"@newscomauHQ Where did the virus come from? Gradually, people will know the answer.
The first set of evidence:… https://t.co/O3CRGzOUpg", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
411,1305632016369557504,"No matter how many websites the CCP hacks, the truth will never be disappeared.
This is the first step, gradually w… https://t.co/He6kSGZgzU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
412,1305714648050589696,"@MarisePayne @AustraliaUN_GVA @AustraliaUN @dfat Where did the virus come from? Gradually, people will know the ans… https://t.co/WqfhVLDyQn", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
413,1305632016369557504,"No matter how many websites the CCP hacks, the truth will never be disappeared.
This is the first step, gradually w… https://t.co/He6kSGZgzU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
414,1305714717466517506,Wtf??? Really!!! 🙄we already know this. The question is why nobody taking them on? We need this sh!t to end now! Th… https://t.co/DhMN4edOGv, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
415,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
416,1305714936560017408,@realDonaldTrump @WHO @UN @globaltimesnews China should be punished. Severely punished... #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
417,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
418,1305715175509483523,"Let's just say they come from ""The Wizard Of OZ"" mentality! These people should immediately stop wearing seat belts. By their logic? It's an infringement on their free choice. See what happens? #Covidiots", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
419,1305618802604998660,These people should immediately stop wearing seat belts. By their logic? It's an infringement on their free choice.… https://t.co/NTfdSF6ZGG, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
420,1305715183768068099,This is unacceptable this has to STOP NOW! @GovHawaii @realDonaldTrump Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown #FreeHawaii https://t.co/5kZ0aZGX2y, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
421,1305702416566820864,Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown… https://t.co/Vlzr667WrL, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
422,1305715330266800128,Same with me and probably a few million others China virus 🦠 China vaccine 💉 🤔 Not a chance would I take it. #ChinaLiedPeopleDied https://t.co/E7OXuTa5pb, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
423,1305715398776623104,"Obama Indictmentsvare overdue... “Ask yourself why AG Barr fights Judicial Watch in virtually every FOIA lawsuit seeking records over the #Obamagate coup plot,” Chris Farrell in the Daily Caller. Read: https://t.co/A0pIRyjkri", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
424,1305702884286185472,“Ask yourself why AG Barr fights Judicial Watch in virtually every FOIA lawsuit seeking records over the #Obamagate… https://t.co/8WNK7qAa2c, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
425,1305715519736012802,How did this douche bag become Gov. again? “You can’t order the entire population of Pennsylvania to stay at home.” A federal judge struck down Gov. Tom Wolf’s #CCPVirus restrictions that required people to #StayHome and ordered “non-life-sustaining” businesses to #Shutdown. https://t.co/dMZ26zjArb, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
426,1305705398121443333,"“You can’t order the entire population of Pennsylvania to stay at home.”

A federal judge struck down Gov. Tom Wolf… https://t.co/AZiVTSCiOt", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
427,1305715691610284032,"Not surprising at all. Actually on expected lines, after all we are talking about China. #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this https://t.co/pDFODK46MC", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
428,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
429,1305716304981098496,"So what, he was just being truthful. Ti..T..T..Ti.. TIMING is their ANYONE who has not entertained this as a TRUTH? We KNOW the Truth #WuhanVirus #coronavirus #COVID__19 #TRUTH #TrumpLandslideVictory2020", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
430,1305712932345376774,"Ti..T..T..Ti.. TIMING
is their ANYONE who has not entertained this as a TRUTH?

We KNOW the Truth
#WuhanVirus… https://t.co/iFFmV4eMgd", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
431,1305717301379883010,"Fight back against shutdown, and we will win against the Dems! “You can’t order the entire population of Pennsylvania to stay at home.” A federal judge struck down Gov. Tom Wolf’s #CCPVirus restrictions that required people to #StayHome and ordered “non-life-sustaining” businesses to #Shutdown. https://t.co/dMZ26zjArb", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
432,1305705398121443333,"“You can’t order the entire population of Pennsylvania to stay at home.”

A federal judge struck down Gov. Tom Wolf… https://t.co/AZiVTSCiOt", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
433,1305717377959473157,If it's not a bio war ..wht can be #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this https://t.co/pDFODK46MC, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
434,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
435,1305717680553570304,#ChineseVirus19 - Now there is evidence to suggest that this havoc was created by China!! World must unite and init… https://t.co/MmWK4ifOSi, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
436,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
437,1305717725860253696,"https://t.co/k3eSbX8NJ2      A vaccine won't be available for everyone before the end of 2024, says CEO of world's… https://t.co/G9xbINNGns", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
438,1305717796412690432,https://t.co/k3eSbX8NJ2 ⚡️ “New Coronavirus Cases Have Reached Record Levels in the Midwest” by @nytimes https://t.co/a7eM2kDFnt #COVIDIOTS. Even if you die from a clear alternate condition it’s counted as a COVID death https://t.co/yi10yeSGCx, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
439,1305718283941761025,Glad Judges are being reasonable! #NoMoreMasks #endthelockdown “You can’t order the entire population of Pennsylvania to stay at home.” A federal judge struck down Gov. Tom Wolf’s #CCPVirus restrictions that required people to #StayHome and ordered “non-life-sustaining” businesses to #Shutdown. https://t.co/dMZ26zjArb, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
440,1305705398121443333,"“You can’t order the entire population of Pennsylvania to stay at home.”

A federal judge struck down Gov. Tom Wolf… https://t.co/AZiVTSCiOt", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
441,1305718348626513921,I Just immortalized the rant you made in the opening of that episode here: https://t.co/y6VFbWtWio MONDAY MADNESS - JEFF C LIVE! https://t.co/K5SDSTLXxk #mondaymadness #jeffc #scamdemic #California #CaliforniaWildfires #plandemic #masks #muzzles #newworldorder #agenda21 #agenda2030 #ClimateChangeHoax, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
442,1305656985845723136,"MONDAY MADNESS - JEFF C LIVE!
https://t.co/K5SDSTLXxk
#mondaymadness #jeffc #scamdemic #California… https://t.co/HiyDNTATGD", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
443,1305718445980475393,This is for dicKtator @DanielAndrewsMP how much much moronic can you be? How about your thug Victorian police? “You can’t order the entire population of Pennsylvania to stay at home.” A federal judge struck down Gov. Tom Wolf’s #CCPVirus restrictions that required people to #StayHome and ordered “non-life-sustaining” businesses to #Shutdown. https://t.co/dMZ26zjArb, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
444,1305705398121443333,"“You can’t order the entire population of Pennsylvania to stay at home.”

A federal judge struck down Gov. Tom Wolf… https://t.co/AZiVTSCiOt", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
445,1305718767679283202,New Cases Have Reached Record Levels in the Midwest https://t.co/CVqx2O5vUM https://t.co/k3eSbX8NJ2 #COVIDIOTS. Even if you die from a clear alternate condition it’s counted as a COVID death https://t.co/yi10yeSGCx, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
446,1305718773538717697,https://t.co/k3eSbX8NJ2 New Cases Have Reached Record Levels in the Midwest https://t.co/CVqx2O5vUM #COVIDIOTS. Even if you die from a clear alternate condition it’s counted as a COVID death https://t.co/yi10yeSGCx, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
447,1305718869898665990,Is this what it's come to .@honolulupolice Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown #FreeHawaii https://t.co/5kZ0aZGX2y, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
448,1305702416566820864,Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown… https://t.co/Vlzr667WrL, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
449,1305719033724104705,"@realDonaldTrump do we need to find someone else to prosecute “Ask yourself why AG Barr fights Judicial Watch in virtually every FOIA lawsuit seeking records over the #Obamagate coup plot,” Chris Farrell in the Daily Caller. Read: https://t.co/A0pIRyjkri", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
450,1305702884286185472,“Ask yourself why AG Barr fights Judicial Watch in virtually every FOIA lawsuit seeking records over the #Obamagate… https://t.co/8WNK7qAa2c, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
451,1305719307528146947,"@Hev123truthsee1 Hi! You don't follow Me. I have, I think, a unique side to putting events into place. I've been a… https://t.co/MKBcVA7aIn", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
452,1304674967141801986,"@KillAuDeepState It could be #Hydroxychloroquine spray!

HCQ kills the Virus and also happens to be Deadly to Adren… https://t.co/kdHKRhQpT2", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
453,1305719383159963648,I just simply love this .gif. It just makes me laugh! #CCPVirus virologist whistleblower Dr. Li Meng-Yan is now on Twitter. 👉 @LiMengYAN119 https://t.co/0YqUT2wFeT, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
454,1305719475119902720,Happening in the Big Island small little town. Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown #FreeHawaii https://t.co/5kZ0aZGX2y, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
455,1305702416566820864,Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown… https://t.co/Vlzr667WrL, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
456,1305719617814487040,That was getting obvious when they refused to let investigators enter sealed wet market and created so many hurdles… https://t.co/lgYEIpibL7, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
457,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
458,1305719649020137473,"A little too hard to be digested. At the same time, can't be blatantly ignored. Especially after coming from… https://t.co/BR0EoFCiBT", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
459,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
460,1305719690929475584,"This shit by #HPD is getting old, fast! Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown #FreeHawaii https://t.co/5kZ0aZGX2y", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
461,1305702416566820864,Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown… https://t.co/Vlzr667WrL, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
462,1305720749487992833,"@GovAndyBeshear No data supports your #MaskMandate @kyoag #freeKy Do not use masks to protect against wildfire smoke. It doesn't protect you. People get that as wildfire smoke is 0.4 - 0.7 micros, but how come it can protect you from COVID that is 0.012 - 0.3 microns ??? #Plandemic #endthelockdown #Covid_19 #CovidHoax #GatesFoundation #masks https://t.co/Of1aSVHGTN", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
463,1305455939768717312,Do not use masks to protect against wildfire smoke. It doesn't protect you. People get that as wildfire smoke is 0.… https://t.co/X6OVo94BjK, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
464,1305721058532548610,'The theory about the #ChineseVirus originating from the Wuhan wet market is a smokescreen... a diversion.' #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
465,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
466,1305721794603540480,"$TLS #5g on the radar on any further weakness Retail s/holder meet today and sold of Some 172 mln #5G smartphones will be sold in #China in 2020, accounting for 62% of the global total, according to Canalys. By 2021, nearly 60% of 5G smartphone shipments in China will be cheaper than $400, while 5G penetration will reach 83% in the next 12 months, it said.", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
467,1305376876995571712,"Some 172 mln #5G smartphones will be sold in #China in 2020, accounting for 62% of the global total, according to C… https://t.co/gg7ykSuEap", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
468,1305722477335568384,"They're selling 5G subscriptions, yes, but are the smartphones sold with these subscriptions really 5G compatible?… https://t.co/GmmxZzgdaC", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
469,1305376876995571712,"Some 172 mln #5G smartphones will be sold in #China in 2020, accounting for 62% of the global total, according to C… https://t.co/gg7ykSuEap", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
470,1305723298416791552,"One of my top five picks for Gitmo. Pack your vaseline, John. [John Brennan]’s Plot to Infiltrate the Trump Campaign https://t.co/4nYgV4zFlf #OBAMAGATE", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
471,1305723433410461696,Time for you to again invite @DrTedros #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this https://t.co/pDFODK46MC, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
472,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
473,1305723436472258560,"@Reuters It’s #CCPVirus, not Coronavirus. Bannon: Per Dr. @LiMengYAN119's explosive report, the #CCPVirus is a man-made virus READ FULL REPORT: https://t.co/tZGNKvZUBx #WarRoomPandemic #TakeDownCCP https://t.co/aFqD67PXyE", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
474,1305544780793942020,"Bannon: Per Dr. @LiMengYAN119's explosive report, the #CCPVirus is a man-made virus

READ FULL REPORT:… https://t.co/jiTMcBA9pw", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
475,1305723897136906242,@globaltimesnews Another goodwill gesture of China 🇨🇳 #ChineseVirus #MadeInChina https://t.co/gAHkWHjjqO #MadeInChina Chinese virologist confirms the world’s worst fears about the #WuhanVirus • Made in a lab owned by the Chinese govt • Officials knew about human-to-human transmission • They knew the virus has a high mutation rate • A @WHO-affiliated lab was aware of all this, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
476,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
477,1305724474365337600,Not good. Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown #FreeHawaii https://t.co/5kZ0aZGX2y, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
478,1305702416566820864,Woman arrested in Hawi for asking why cops are arresting someone and not wearing a mask outside. #EndTheLockdown… https://t.co/Vlzr667WrL, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
479,1305725028084875267,#Tedros of WHO knew the origins of #ChineseVirus but deliberately mislead the Entire World in Dec2019 not to put Tr… https://t.co/jteieaiRdM, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
480,1305691704360448000,"#MadeInChina
Chinese virologist confirms the world’s worst fears about the #WuhanVirus

• Made in a lab owned by th… https://t.co/9ZGSVQGGdU", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
481,1305725035299078144,It is a lie as I said before I believed it myself in March and April but by May I realized there was something fish… https://t.co/m5dU3eqI3Y, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
482,1305724545354137600,@RayKnorr3 @elvisjj @fordnation it's all lies...they can't even keep up...maybe they all got to take some… https://t.co/mnbjs4byvq, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
483,1305725143768018944,MORE FRICKIN #AI .@mcuban on his thoughts of what industries will dominate in the future By @welcomeai #AI #5G #Tech #ArtificialIntelligence #MachineLearning #business Cc: @gerald_bader @andi_staub @DrJDrooghaag @LouisSerge @mvollmer1 @dinisguarda @debraruh @HaroldSinnott @jeffkagan @Nicochan33 https://t.co/b82bbTSfd3, , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
484,1305720715254079488,".@mcuban on his thoughts of what industries will dominate in the future
By @welcomeai
#AI #5G #Tech… https://t.co/mE9s0zPgnQ", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
485,1305725146758610946,"Everyone who wants true justice needs to support Judicial Watch. You rock Tom Fitton!!! Not IG, not DOJ, not Congress, not ""Media"" -- but @JudicialWatch uncovered the major scandal of the wiped Mueller gang phones. Just like we did on Benghazi, IRS, Clinton emails, #Obamagate, etc.", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
486,1304768283665731585,"Not IG, not DOJ, not Congress, not ""Media"" -- but @JudicialWatch uncovered the major scandal of the wiped Mueller g… https://t.co/MaOiPPeZFb", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
487,1305726734734520321,"For more detailed new policy on investment in China, please contact info@sirmionecg.com Welcome Guests from #UN #ITC #UNCTAD, #ADB, #Ambassadors & Delegates Groups from #Global & #BeltandRoad Countries to join #CIFTIS2020 in #Beijing #China for collaboration in #Economy #DigitalEconomy #Investment #Trade of #EconomicZones #FreeZones #HealthTourism #5G #AI @WFCITF https://t.co/6kbBSHOaqv", , , ,0, ,False, ,False,0,0,0,0,0,0,0,100,False
